Delay [ns]	Avg StS	0204 Delay[ns]	0204 StS	0205 Delay[ns]	0205 StS	0206 Delay[ns]	0206 StS	0207 Delay[ns]	0207 StS	0208 Delay[ns]	0208 StS	0209 Delay[ns]	0209 StS	0210 Delay[ns]	0210 StS	0211 Delay[ns]	0211 StS
1.172500e+02	3.201114e+07	1.172500e+02	5.174154e+07	1.172500e+02	5.359025e+07	1.172500e+02	-6.509396e+07	1.172500e+02	4.272037e+07	1.172500e+02	5.336493e+07	1.172500e+02	4.535067e+07	1.172500e+02	-1.831820e+07	1.172500e+02	9.273348e+07
1.175500e+02	2.839352e+07	1.175500e+02	4.663936e+07	1.175500e+02	2.152729e+07	1.175500e+02	9.151272e+07	1.175500e+02	-1.697592e+07	1.175500e+02	3.518061e+07	1.175500e+02	-5.073050e+07	1.175500e+02	3.340376e+07	1.175500e+02	6.659084e+07
1.178500e+02	-6.883911e+06	1.178500e+02	1.071656e+08	1.178500e+02	-3.246687e+07	1.178500e+02	-6.655122e+07	1.178500e+02	-4.488858e+07	1.178500e+02	-2.078506e+07	1.178500e+02	-2.719449e+07	1.178500e+02	-5.029300e+07	1.178500e+02	7.994233e+07
1.181500e+02	4.527613e+07	1.181500e+02	8.006561e+07	1.181500e+02	1.398575e+07	1.181500e+02	6.512216e+07	1.181500e+02	1.030074e+03	1.181500e+02	4.793239e+07	1.181500e+02	5.666559e+07	1.181500e+02	-1.281776e+07	1.181500e+02	1.112543e+08
1.182500e+02	3.163220e+07	1.182500e+02	7.467074e+07	1.182500e+02	2.832260e+07	1.182500e+02	1.014080e+07	1.182500e+02	3.524071e+06	1.182500e+02	6.929987e+07	1.182500e+02	-1.246364e+07	1.182500e+02	1.013594e+08	1.182500e+02	-2.179626e+07
1.183500e+02	6.155520e+07	1.183500e+02	4.611991e+07	1.183500e+02	1.110289e+08	1.183500e+02	-4.481607e+06	1.183500e+02	5.073969e+07	1.183500e+02	1.234302e+08	1.183500e+02	5.688556e+07	1.183500e+02	2.234485e+07	1.183500e+02	8.637412e+07
1.184000e+02	1.854602e+07	1.184000e+02	1.011103e+07	1.184000e+02	4.383357e+07	1.184000e+02	1.353634e+07	1.184000e+02	-2.820479e+07	1.184000e+02	3.683313e+07	1.184000e+02	1.143349e+08	1.184000e+02	2.355617e+06	1.184000e+02	-4.443161e+07
1.184250e+02	4.256596e+06	1.184250e+02	-1.349169e+07	1.184250e+02	5.645300e+07	1.184250e+02	2.829211e+07	1.184250e+02	2.818541e+07	1.184250e+02	1.348587e+07	1.184250e+02	1.141961e+07	1.184250e+02	-3.741188e+07	1.184250e+02	-5.287966e+07
1.184500e+02	1.839941e+07	1.184500e+02	3.474630e+07	1.184500e+02	4.896377e+07	1.184500e+02	9.541702e+07	1.184500e+02	-1.058096e+07	1.184500e+02	5.342501e+07	1.184500e+02	6.869891e+06	1.184500e+02	-3.221468e+07	1.184500e+02	-4.943106e+07
1.184750e+02	1.700508e+07	1.184750e+02	-8.757010e+07	1.184750e+02	1.617030e+08	1.184750e+02	-4.767326e+07	1.184750e+02	4.508283e+07	1.184750e+02	1.867042e+07	1.184750e+02	3.228526e+07	1.184750e+02	9.169205e+07	1.184750e+02	-7.814959e+07
1.185000e+02	3.072790e+07	1.185000e+02	-3.865713e+07	1.185000e+02	1.944749e+03	1.185000e+02	6.841198e+07	1.185000e+02	5.917532e+06	1.185000e+02	1.299405e+08	1.185000e+02	8.325328e+07	1.185000e+02	-2.241559e+07	1.185000e+02	1.937071e+07
1.185250e+02	3.460229e+07	1.185250e+02	1.145925e+08	1.185250e+02	8.269297e+07	1.185250e+02	-1.028945e+07	1.185250e+02	1.066286e+07	1.185250e+02	-2.358657e+07	1.185250e+02	3.243021e+07	1.185250e+02	4.130303e+07	1.185250e+02	2.901276e+07
1.185500e+02	2.486974e+07	1.185500e+02	4.969593e+07	1.185500e+02	4.833818e+07	1.185500e+02	-4.349130e+07	1.185500e+02	-1.306315e+07	1.185500e+02	8.487513e+07	1.185500e+02	-1.068842e+08	1.185500e+02	1.368209e+08	1.185500e+02	4.266647e+07
1.185750e+02	1.841002e+07	1.185750e+02	4.422974e+07	1.185750e+02	2.865459e+07	1.185750e+02	5.789181e+07	1.185750e+02	3.467118e+07	1.185750e+02	-2.489617e+06	1.185750e+02	-6.289436e+07	1.185750e+02	1.421540e+07	1.185750e+02	3.300139e+07
1.186000e+02	1.533573e+07	1.186000e+02	1.069444e+08	1.186000e+02	3.741100e+07	1.186000e+02	-4.695200e+07	1.186000e+02	-2.157830e+07	1.186000e+02	-2.632531e+07	1.186000e+02	-8.069296e+06	1.186000e+02	9.720562e+07	1.186000e+02	-1.595026e+07
1.186500e+02	6.643424e+07	1.186500e+02	2.955853e+07	1.186500e+02	3.535570e+07	1.186500e+02	4.613858e+07	1.186500e+02	8.642534e+07	1.186500e+02	8.288207e+07	1.186500e+02	1.810861e+08	1.186500e+02	6.880020e+07	1.186500e+02	1.227388e+06
1.187500e+02	5.122641e+07	1.187500e+02	9.310753e+07	1.187500e+02	8.065775e+07	1.187500e+02	1.502151e+07	1.187500e+02	1.057667e+08	1.187500e+02	8.384932e+07	1.187500e+02	-3.421216e+07	1.187500e+02	9.165847e+07	1.187500e+02	-2.603785e+07
1.188500e+02	5.138335e+07	1.188500e+02	1.587539e+07	1.188500e+02	8.976532e+07	1.188500e+02	2.186792e+07	1.188500e+02	8.830799e+07	1.188500e+02	1.367370e+08	1.188500e+02	4.281299e+07	1.188500e+02	9.535206e+06	1.188500e+02	6.164998e+06
1.189500e+02	4.532885e+07	1.189500e+02	-3.763130e+07	1.189500e+02	1.453690e+07	1.189500e+02	7.424887e+07	1.189500e+02	5.420425e+07	1.189500e+02	-3.634731e+07	1.189500e+02	1.281449e+08	1.189500e+02	8.681241e+07	1.189500e+02	7.866206e+07
1.192500e+02	2.930633e+07	1.192500e+02	5.917107e+07	1.192500e+02	-2.454785e+07	1.192500e+02	1.062170e+08	1.192500e+02	-2.191613e+07	1.192500e+02	3.002923e+07	1.192500e+02	-3.835924e+07	1.192500e+02	5.949934e+07	1.192500e+02	6.435723e+07
1.195500e+02	4.272800e+07	1.195500e+02	3.821762e+07	1.195500e+02	1.057516e+08	1.195500e+02	8.279458e+07	1.195500e+02	1.182060e+07	1.195500e+02	3.398118e+07	1.195500e+02	8.475134e+07	1.195500e+02	4.979898e+06	1.195500e+02	-2.047286e+07
1.198500e+02	5.938644e+07	1.198500e+02	-4.120569e+06	1.198500e+02	1.150136e+08	1.198500e+02	3.642463e+07	1.198500e+02	1.255207e+08	1.198500e+02	6.968071e+07	1.198500e+02	1.354573e+07	1.198500e+02	5.298555e+07	1.198500e+02	6.604120e+07
1.201500e+02	5.183380e+07	1.201500e+02	4.058493e+07	1.201500e+02	-3.069908e+07	1.201500e+02	8.702093e+07	1.201500e+02	4.340007e+06	1.201500e+02	4.408124e+07	1.201500e+02	1.255401e+08	1.201500e+02	1.239040e+08	1.201500e+02	1.989825e+07
1.202500e+02	2.194110e+07	1.202500e+02	-4.176116e+07	1.202500e+02	7.717052e+07	1.202500e+02	-3.222754e+07	1.202500e+02	-9.772619e+06	1.202500e+02	2.464868e+07	1.202500e+02	6.173397e+07	1.202500e+02	1.281891e+08	1.202500e+02	-3.245217e+07
1.203500e+02	2.003639e+07	1.203500e+02	7.474893e+07	1.203500e+02	6.319132e+07	1.203500e+02	-5.376044e+07	1.203500e+02	8.185768e+07	1.203500e+02	-6.130452e+07	1.203500e+02	-2.836285e+07	1.203500e+02	1.957830e+07	1.203500e+02	6.434272e+07
1.204000e+02	5.293235e+07	1.204000e+02	1.213246e+08	1.204000e+02	1.617233e+07	1.204000e+02	-4.997223e+07	1.204000e+02	5.445000e+07	1.204000e+02	1.174363e+08	1.204000e+02	5.912108e+07	1.204000e+02	2.831998e+07	1.204000e+02	7.660676e+07
1.204250e+02	4.896395e+07	1.204250e+02	5.292891e+07	1.204250e+02	6.409070e+06	1.204250e+02	-3.133294e+07	1.204250e+02	1.881082e+08	1.204250e+02	1.051083e+08	1.204250e+02	-1.265319e+07	1.204250e+02	7.569819e+06	1.204250e+02	7.557341e+07
1.204500e+02	1.172182e+07	1.204500e+02	-6.828751e+07	1.204500e+02	-1.498509e+07	1.204500e+02	1.153206e+07	1.204500e+02	-2.938087e+07	1.204500e+02	1.042706e+08	1.204500e+02	-1.057361e+07	1.204500e+02	2.318808e+07	1.204500e+02	7.801093e+07
1.204750e+02	3.321932e+07	1.204750e+02	3.886936e+07	1.204750e+02	3.202638e+06	1.204750e+02	3.561991e+07	1.204750e+02	3.300635e+06	1.204750e+02	-2.524638e+07	1.204750e+02	1.278064e+07	1.204750e+02	6.851412e+07	1.204750e+02	1.287136e+08
1.205000e+02	5.344332e+07	1.205000e+02	1.238516e+08	1.205000e+02	8.864399e+07	1.205000e+02	-3.683554e+07	1.205000e+02	7.351773e+07	1.205000e+02	5.932738e+07	1.205000e+02	3.417594e+07	1.205000e+02	9.382346e+07	1.205000e+02	-8.958027e+06
1.205250e+02	-3.186199e+07	1.205250e+02	-7.335153e+07	1.205250e+02	3.363882e+07	1.205250e+02	-3.166029e+07	1.205250e+02	-1.976952e+07	1.205250e+02	1.030590e+07	1.205250e+02	-1.208919e+08	1.205250e+02	-2.073536e+07	1.205250e+02	-3.243207e+07
1.205500e+02	2.266362e+07	1.205500e+02	4.379057e+07	1.205500e+02	8.758322e+07	1.205500e+02	3.487072e+07	1.205500e+02	-2.204181e+06	1.205500e+02	1.206263e+08	1.205500e+02	1.180273e+07	1.205500e+02	1.389751e+03	1.205500e+02	-1.151618e+08
1.205750e+02	3.633876e+07	1.205750e+02	1.675290e+08	1.205750e+02	-4.338823e+07	1.205750e+02	1.068851e+06	1.205750e+02	2.437745e+07	1.205750e+02	7.681219e+07	1.205750e+02	-3.229167e+06	1.205750e+02	4.607812e+07	1.205750e+02	2.146186e+07
1.206000e+02	3.156597e+07	1.206000e+02	1.176672e+08	1.206000e+02	-4.331906e+07	1.206000e+02	6.237689e+07	1.206000e+02	-3.890997e+07	1.206000e+02	-8.892966e+07	1.206000e+02	1.848024e+08	1.206000e+02	5.883942e+07	1.206000e+02	5.166691e+02
1.206500e+02	3.946914e+07	1.206500e+02	-1.154972e+07	1.206500e+02	1.402845e+08	1.206500e+02	2.130202e+07	1.206500e+02	1.001330e+08	1.206500e+02	1.040647e+08	1.206500e+02	-2.814959e+07	1.206500e+02	4.061899e+07	1.206500e+02	-5.095074e+07
1.207500e+02	3.054427e+07	1.207500e+02	5.143044e+07	1.207500e+02	8.154434e+07	1.207500e+02	-2.027079e+07	1.207500e+02	1.224190e+07	1.207500e+02	1.187128e+08	1.207500e+02	-3.273758e+07	1.207500e+02	8.607864e+07	1.207500e+02	-5.264556e+07
1.208500e+02	3.961311e+07	1.208500e+02	-1.372090e+07	1.208500e+02	4.409243e+06	1.208500e+02	1.062744e+08	1.208500e+02	-1.105086e+06	1.208500e+02	4.613552e+06	1.208500e+02	5.359558e+06	1.208500e+02	9.727032e+07	1.208500e+02	1.138038e+08
1.209500e+02	5.307356e+07	1.209500e+02	2.115733e+07	1.209500e+02	4.557355e+07	1.209500e+02	2.463655e+07	1.209500e+02	3.684682e+07	1.209500e+02	1.048782e+08	1.209500e+02	9.488592e+07	1.209500e+02	7.277535e+07	1.209500e+02	2.383474e+07
1.212500e+02	1.515788e+07	1.212500e+02	8.149999e+07	1.212500e+02	4.528460e+07	1.212500e+02	-4.797489e+07	1.212500e+02	8.994349e+06	1.212500e+02	1.163441e+07	1.212500e+02	-1.551543e+08	1.212500e+02	7.169446e+07	1.212500e+02	1.052844e+08
1.215500e+02	4.996675e+07	1.215500e+02	2.911924e+07	1.215500e+02	4.080574e+07	1.215500e+02	9.924114e+07	1.215500e+02	1.642507e+07	1.215500e+02	4.847610e+07	1.215500e+02	6.261090e+07	1.215500e+02	5.211218e+07	1.215500e+02	5.094360e+07
1.218500e+02	3.432269e+07	1.218500e+02	5.608548e+07	1.218500e+02	4.793401e+07	1.218500e+02	7.519350e+07	1.218500e+02	6.892126e+07	1.218500e+02	-9.546584e+06	1.218500e+02	6.137284e+07	1.218500e+02	-2.930219e+07	1.218500e+02	3.923210e+06
1.221500e+02	1.104149e+07	1.221500e+02	-6.936496e+07	1.221500e+02	-4.467128e+07	1.221500e+02	3.950503e+07	1.221500e+02	8.078307e+07	1.221500e+02	3.412893e+07	1.221500e+02	2.014001e+07	1.221500e+02	4.331779e+07	1.221500e+02	-1.550670e+07
1.222500e+02	1.435507e+07	1.222500e+02	2.251813e+03	1.222500e+02	4.221687e+07	1.222500e+02	1.137227e+08	1.222500e+02	-2.456071e+07	1.222500e+02	6.857768e+07	1.222500e+02	-5.370918e+07	1.222500e+02	-4.612586e+07	1.222500e+02	1.471678e+07
1.223500e+02	4.339417e+07	1.223500e+02	1.238067e+08	1.223500e+02	4.520238e+07	1.223500e+02	2.490165e+07	1.223500e+02	4.112026e+07	1.223500e+02	2.464071e+07	1.223500e+02	2.246634e+06	1.223500e+02	5.606585e+07	1.223500e+02	2.916918e+07
1.224000e+02	3.577259e+07	1.224000e+02	1.363385e+08	1.224000e+02	6.067212e+07	1.224000e+02	2.820856e+07	1.224000e+02	-4.607315e+07	1.224000e+02	2.664154e+07	1.224000e+02	5.869644e+07	1.224000e+02	-1.237711e+07	1.224000e+02	3.407383e+07
1.224250e+02	6.162519e+07	1.224250e+02	1.150193e+08	1.224250e+02	4.207882e+07	1.224250e+02	2.099032e+06	1.224250e+02	7.765635e+07	1.224250e+02	5.107692e+07	1.224250e+02	1.206209e+08	1.224250e+02	7.373154e+07	1.224250e+02	1.071863e+07
1.224500e+02	2.861373e+07	1.224500e+02	5.151141e+07	1.224500e+02	9.138074e+07	1.224500e+02	3.787532e+07	1.224500e+02	6.343633e+07	1.224500e+02	2.049381e+07	1.224500e+02	-7.913210e+07	1.224500e+02	4.823231e+07	1.224500e+02	-4.887992e+06
1.224750e+02	2.031387e+07	1.224750e+02	-5.127211e+07	1.224750e+02	-1.201853e+07	1.224750e+02	5.887586e+07	1.224750e+02	1.054625e+08	1.224750e+02	2.701955e+07	1.224750e+02	5.463845e+07	1.224750e+02	5.706255e+07	1.224750e+02	-7.725731e+07
1.225000e+02	3.648074e+07	1.225000e+02	7.886096e+06	1.225000e+02	4.360679e+07	1.225000e+02	1.299098e+08	1.225000e+02	2.269450e+07	1.225000e+02	5.803071e+07	1.225000e+02	2.168835e+07	1.225000e+02	2.767383e+07	1.225000e+02	-1.964416e+07
1.225250e+02	4.318831e+07	1.225250e+02	9.544243e+07	1.225250e+02	6.107279e+07	1.225250e+02	5.615662e+07	1.225250e+02	2.478242e+07	1.225250e+02	-2.910660e+07	1.225250e+02	7.432227e+07	1.225250e+02	3.438954e+07	1.225250e+02	2.844703e+07
1.225500e+02	3.135829e+07	1.225500e+02	2.351191e+07	1.225500e+02	6.085798e+07	1.225500e+02	4.506018e+02	1.225500e+02	8.387012e+07	1.225500e+02	-3.575011e+07	1.225500e+02	-2.179356e+07	1.225500e+02	4.773423e+06	1.225500e+02	1.353961e+08
1.225750e+02	4.982603e+07	1.225750e+02	6.098884e+07	1.225750e+02	-1.730003e+07	1.225750e+02	4.615238e+07	1.225750e+02	7.402083e+07	1.225750e+02	4.319065e+07	1.225750e+02	7.250694e+07	1.225750e+02	1.210284e+08	1.225750e+02	-1.979742e+06
1.226000e+02	5.005168e+06	1.226000e+02	-2.072833e+07	1.226000e+02	-6.909950e+07	1.226000e+02	6.369984e+07	1.226000e+02	6.063386e+07	1.226000e+02	5.328438e+07	1.226000e+02	-9.576145e+07	1.226000e+02	2.916128e+07	1.226000e+02	1.885126e+07
1.226500e+02	2.444060e+07	1.226500e+02	1.193602e+08	1.226500e+02	-7.348059e+07	1.226500e+02	-3.529330e+07	1.226500e+02	5.966850e+07	1.226500e+02	6.645731e+07	1.226500e+02	4.043970e+07	1.226500e+02	-1.730525e+07	1.226500e+02	3.567819e+07
1.227500e+02	1.655178e+07	1.227500e+02	-4.928859e+06	1.227500e+02	-2.041145e+07	1.227500e+02	1.071273e+08	1.227500e+02	4.612563e+07	1.227500e+02	2.606338e+07	1.227500e+02	7.330362e+07	1.227500e+02	-8.702594e+06	1.227500e+02	-8.616279e+07
1.228500e+02	5.160381e+07	1.228500e+02	-9.891272e+05	1.228500e+02	8.082571e+07	1.228500e+02	2.347324e+07	1.228500e+02	5.411642e+07	1.228500e+02	-1.959640e+07	1.228500e+02	9.953911e+07	1.228500e+02	6.486543e+07	1.228500e+02	1.105961e+08
1.229500e+02	2.002540e+06	1.229500e+02	5.652868e+07	1.229500e+02	-1.755959e+07	1.229500e+02	-4.410198e+07	1.229500e+02	5.252055e+07	1.229500e+02	1.523312e+07	1.229500e+02	2.457362e+07	1.229500e+02	-8.110814e+07	1.229500e+02	9.934060e+06
1.232500e+02	4.192382e+07	1.232500e+02	5.756525e+07	1.232500e+02	8.264303e+06	1.232500e+02	4.281763e+07	1.232500e+02	8.260459e+07	1.232500e+02	3.607757e+07	1.232500e+02	7.056637e+07	1.232500e+02	-1.159393e+07	1.232500e+02	4.908874e+07
1.235500e+02	3.110037e+07	1.235500e+02	8.836455e+06	1.235500e+02	-1.321891e+07	1.235500e+02	3.004492e+07	1.235500e+02	8.752560e+06	1.235500e+02	4.474414e+07	1.235500e+02	3.845959e+07	1.235500e+02	5.427198e+07	1.235500e+02	7.691222e+07
1.238500e+02	1.507347e+07	1.238500e+02	-2.067777e+07	1.238500e+02	8.849438e+07	1.238500e+02	5.409274e+07	1.238500e+02	4.569705e+07	1.238500e+02	1.499308e+07	1.238500e+02	-3.823008e+07	1.238500e+02	-1.868196e+07	1.238500e+02	-5.099707e+06
1.241500e+02	2.601724e+07	1.241500e+02	9.054584e+07	1.241500e+02	-7.886839e+07	1.241500e+02	3.906555e+07	1.241500e+02	-6.979436e+07	1.241500e+02	5.275768e+07	1.241500e+02	1.146711e+08	1.241500e+02	1.744552e+07	1.241500e+02	4.231497e+07
1.242500e+02	1.742799e+07	1.242500e+02	-4.208808e+03	1.242500e+02	5.835571e+07	1.242500e+02	-4.132487e+07	1.242500e+02	5.653205e+07	1.242500e+02	5.006213e+07	1.242500e+02	5.508338e+07	1.242500e+02	-2.092193e+07	1.242500e+02	-1.835836e+07
1.243500e+02	2.734347e+07	1.243500e+02	4.368241e+07	1.243500e+02	9.208792e+06	1.243500e+02	3.159582e+06	1.243500e+02	1.291647e+08	1.243500e+02	-1.838723e+07	1.243500e+02	1.241373e+07	1.243500e+02	8.093901e+07	1.243500e+02	-4.143321e+07
1.244000e+02	2.590589e+07	1.244000e+02	6.247747e+07	1.244000e+02	3.089582e+07	1.244000e+02	4.350029e+07	1.244000e+02	7.318877e+07	1.244000e+02	-8.391457e+07	1.244000e+02	4.650306e+07	1.244000e+02	-5.876651e+06	1.244000e+02	4.047294e+07
1.244250e+02	1.358118e+07	1.244250e+02	-7.543522e+07	1.244250e+02	4.489953e+07	1.244250e+02	7.131491e+07	1.244250e+02	9.738590e+07	1.244250e+02	6.553366e+07	1.244250e+02	-3.851181e+07	1.244250e+02	-1.399849e+07	1.244250e+02	-4.253906e+07
1.244500e+02	5.841568e+07	1.244500e+02	1.385777e+07	1.244500e+02	1.022775e+07	1.244500e+02	7.800190e+07	1.244500e+02	1.362806e+08	1.244500e+02	7.949103e+07	1.244500e+02	8.972838e+07	1.244500e+02	7.498062e+07	1.244500e+02	-1.524262e+07
1.244750e+02	-2.136232e+07	1.244750e+02	-5.221163e+07	1.244750e+02	1.632085e+07	1.244750e+02	-1.494845e+07	1.244750e+02	1.666075e+02	1.244750e+02	-4.363899e+07	1.244750e+02	-7.091015e+07	1.244750e+02	-2.815622e+07	1.244750e+02	2.264585e+07
1.245000e+02	1.361145e+07	1.245000e+02	1.405327e+07	1.245000e+02	-3.924960e+07	1.245000e+02	-2.038056e+07	1.245000e+02	-4.691929e+07	1.245000e+02	-2.169578e+07	1.245000e+02	1.112525e+08	1.245000e+02	-1.882796e+07	1.245000e+02	1.306590e+08
1.245250e+02	3.151459e+07	1.245250e+02	-2.103816e+07	1.245250e+02	6.841198e+07	1.245250e+02	1.828470e+07	1.245250e+02	1.006298e+07	1.245250e+02	4.027035e+07	1.245250e+02	5.169978e+07	1.245250e+02	3.650936e+07	1.245250e+02	4.791572e+07
1.245500e+02	5.110990e+07	1.245500e+02	-8.975181e+06	1.245500e+02	-8.264746e+06	1.245500e+02	1.410733e+08	1.245500e+02	6.501106e+07	1.245500e+02	-4.484106e+07	1.245500e+02	4.839885e+07	1.245500e+02	8.708630e+07	1.245500e+02	1.293907e+08
1.245750e+02	1.587584e+07	1.245750e+02	9.114880e+07	1.245750e+02	1.119145e+08	1.245750e+02	-1.089232e+06	1.245750e+02	-6.771303e+07	1.245750e+02	1.744119e+07	1.245750e+02	-8.085623e+06	1.245750e+02	-5.567152e+07	1.245750e+02	3.906166e+07
1.246000e+02	2.922032e+07	1.246000e+02	-1.407376e+07	1.246000e+02	7.345795e+07	1.246000e+02	5.172253e+07	1.246000e+02	-1.245607e+07	1.246000e+02	7.025640e+07	1.246000e+02	5.718319e+06	1.246000e+02	4.676374e+07	1.246000e+02	1.237347e+07
1.246500e+02	4.339637e+07	1.246500e+02	1.235416e+08	1.246500e+02	7.064427e+07	1.246500e+02	4.992809e+07	1.246500e+02	-7.942672e+06	1.246500e+02	-6.049174e+07	1.246500e+02	8.228525e+07	1.246500e+02	6.758316e+07	1.246500e+02	2.162301e+07
1.247500e+02	5.105260e+06	1.247500e+02	6.124725e+07	1.247500e+02	5.194410e+07	1.247500e+02	-7.176478e+07	1.247500e+02	-4.657899e+07	1.247500e+02	5.480924e+06	1.247500e+02	1.040844e+08	1.247500e+02	-3.338578e+07	1.247500e+02	-3.018504e+07
1.248500e+02	2.141077e+07	1.248500e+02	1.008164e+06	1.248500e+02	2.214799e+07	1.248500e+02	1.732942e+07	1.248500e+02	-2.594081e+07	1.248500e+02	6.043913e+07	1.248500e+02	2.410595e+07	1.248500e+02	3.699959e+07	1.248500e+02	3.519669e+07
1.249500e+02	3.957400e+07	1.249500e+02	-8.484995e+07	1.249500e+02	1.240144e+08	1.249500e+02	7.971213e+07	1.249500e+02	7.854939e+07	1.249500e+02	-2.965144e+07	1.249500e+02	5.094955e+07	1.249500e+02	1.463906e+08	1.249500e+02	-4.852270e+07
1.252500e+02	4.431533e+07	1.252500e+02	-3.031289e+06	1.252500e+02	5.874931e+07	1.252500e+02	1.000049e+08	1.252500e+02	7.650804e+07	1.252500e+02	-1.435336e+07	1.252500e+02	8.955501e+07	1.252500e+02	1.012094e+08	1.252500e+02	-5.411934e+07
1.255500e+02	4.304820e+07	1.255500e+02	4.811772e+07	1.255500e+02	8.196511e+07	1.255500e+02	3.396549e+07	1.255500e+02	9.405950e+06	1.255500e+02	1.565929e+07	1.255500e+02	4.436378e+07	1.255500e+02	4.891092e+07	1.255500e+02	6.199738e+07
1.258500e+02	2.920225e+06	1.258500e+02	-2.493561e+07	1.258500e+02	2.065698e+07	1.258500e+02	8.534079e+07	1.258500e+02	6.380776e+07	1.258500e+02	5.210610e+07	1.258500e+02	-1.203882e+08	1.258500e+02	-4.063445e+07	1.258500e+02	-1.259157e+07
1.261500e+02	4.587868e+07	1.261500e+02	1.971680e+07	1.261500e+02	5.041444e+07	1.261500e+02	5.468624e+07	1.261500e+02	4.399224e+07	1.261500e+02	2.138197e+07	1.261500e+02	2.983903e+07	1.261500e+02	3.281823e+07	1.261500e+02	1.141805e+08
1.262500e+02	-9.561827e+06	1.262500e+02	4.944715e+07	1.262500e+02	7.373619e+07	1.262500e+02	-1.666310e+07	1.262500e+02	3.583316e+07	1.262500e+02	-6.240443e+07	1.262500e+02	4.261132e+06	1.262500e+02	1.093328e+07	1.262500e+02	-1.716380e+08
1.263500e+02	3.151457e+07	1.263500e+02	9.615081e+07	1.263500e+02	1.596840e+08	1.263500e+02	4.581045e+07	1.263500e+02	-1.234290e+07	1.263500e+02	-6.122276e+07	1.263500e+02	4.064857e+07	1.263500e+02	-1.434609e+07	1.263500e+02	-2.265528e+06
1.264000e+02	2.744116e+07	1.264000e+02	7.638015e+06	1.264000e+02	-1.236795e+07	1.264000e+02	-1.177843e+07	1.264000e+02	2.560940e+07	1.264000e+02	2.670702e+07	1.264000e+02	4.192719e+07	1.264000e+02	3.316701e+06	1.264000e+02	1.384773e+08
1.264250e+02	2.783883e+07	1.264250e+02	-6.662706e+07	1.264250e+02	3.487144e+07	1.264250e+02	3.545751e+07	1.264250e+02	2.043953e+06	1.264250e+02	7.360861e+07	1.264250e+02	1.202520e+08	1.264250e+02	-1.097368e+07	1.264250e+02	3.407784e+07
1.264500e+02	4.442177e+07	1.264500e+02	7.513990e+07	1.264500e+02	4.913086e+07	1.264500e+02	6.822185e+07	1.264500e+02	6.244091e+07	1.264500e+02	-8.648924e+06	1.264500e+02	6.460249e+07	1.264500e+02	6.158179e+07	1.264500e+02	-1.709468e+07
1.264750e+02	3.529246e+07	1.264750e+02	-4.087774e+07	1.264750e+02	3.581518e+07	1.264750e+02	6.125672e+07	1.264750e+02	7.034545e+07	1.264750e+02	6.391964e+07	1.264750e+02	-1.301015e+07	1.264750e+02	3.311772e+06	1.264750e+02	1.015788e+08
1.265000e+02	5.384281e+07	1.265000e+02	7.847323e+07	1.265000e+02	8.874071e+07	1.265000e+02	1.240697e+08	1.265000e+02	2.270600e+07	1.265000e+02	-2.693205e+07	1.265000e+02	8.155531e+07	1.265000e+02	1.262254e+08	1.265000e+02	-6.409579e+07
1.265250e+02	9.463614e+06	1.265250e+02	3.750565e+07	1.265250e+02	1.436775e+07	1.265250e+02	-1.393764e+07	1.265250e+02	-1.549656e+07	1.265250e+02	1.512809e+07	1.265250e+02	1.437741e+08	1.265250e+02	-5.762518e+07	1.265250e+02	-4.800730e+07
1.265500e+02	2.497222e+07	1.265500e+02	8.236724e+07	1.265500e+02	-2.863661e+07	1.265500e+02	9.069401e+07	1.265500e+02	3.522127e+07	1.265500e+02	2.281787e+07	1.265500e+02	-8.413382e+07	1.265500e+02	3.654632e+07	1.265500e+02	4.490149e+07
1.265750e+02	3.885778e+07	1.265750e+02	-6.615495e+06	1.265750e+02	1.053675e+07	1.265750e+02	4.033455e+07	1.265750e+02	7.093061e+07	1.265750e+02	1.224125e+08	1.265750e+02	3.395434e+07	1.265750e+02	6.350988e+07	1.265750e+02	-2.420087e+07
1.266000e+02	3.933027e+07	1.266000e+02	6.637808e+07	1.266000e+02	-5.832852e+07	1.266000e+02	3.690045e+07	1.266000e+02	1.568956e+07	1.266000e+02	2.181927e+07	1.266000e+02	5.421916e+07	1.266000e+02	1.398125e+08	1.266000e+02	3.815167e+07
1.266500e+02	2.292524e+07	1.266500e+02	-4.864001e+07	1.266500e+02	1.824169e+07	1.266500e+02	-1.707956e+07	1.266500e+02	1.256725e+07	1.266500e+02	1.574049e+08	1.266500e+02	2.308092e+07	1.266500e+02	4.013669e+07	1.266500e+02	-2.309996e+06
1.267500e+02	2.035906e+07	1.267500e+02	-2.872280e+07	1.267500e+02	2.880610e+07	1.267500e+02	4.629470e+07	1.267500e+02	6.294262e+06	1.267500e+02	6.754368e+07	1.267500e+02	3.969045e+07	1.267500e+02	4.148949e+07	1.267500e+02	-3.852339e+07
1.268500e+02	5.734068e+07	1.268500e+02	2.010326e+08	1.268500e+02	6.141805e+07	1.268500e+02	6.616318e+07	1.268500e+02	4.790084e+07	1.268500e+02	-1.419992e+07	1.268500e+02	2.720957e+07	1.268500e+02	4.714738e+07	1.268500e+02	2.205376e+07
